age,revenu_annuel,montant_credit,duree_mois,anciennete_emploi,nb_credits_en_cours,taux_endettement,historique,type_credit,defaut
69,23400,35300,84,14.5,2,21.6,neutre,revolving,0
34,28500,25400,60,2.1,3,17.8,bon,immobilier,0
34,36300,56300,48,2.2,3,38.8,bon,personnel,0
63,38600,39800,36,10.1,5,34.4,neutre,personnel,1
23,15500,36900,84,0.2,5,34.0,bon,auto,1
39,32400,33000,120,3.8,4,10.2,neutre,revolving,1
42,54000,19300,48,0.4,3,8.9,neutre,revolving,1
59,30100,21800,120,13.1,0,7.2,mauvais,personnel,0
26,32500,32000,60,0.1,2,19.7,neutre,personnel,1
41,39400,23800,60,3.0,0,12.1,bon,revolving,0
27,34100,58600,60,0.6,0,34.4,bon,revolving,0
59,21700,28700,24,7.8,3,66.1,bon,personnel,0
51,35700,35000,24,6.9,1,49.0,bon,personnel,0
44,59700,10100,84,1.9,0,2.4,neutre,immobilier,0
39,21500,52100,240,3.5,1,12.1,neutre,personnel,0
27,30100,17900,60,0.1,0,11.9,neutre,auto,0
66,18200,13000,24,3.1,0,35.7,neutre,personnel,1
52,58100,85200,24,1.4,2,73.3,neutre,auto,1
35,34700,43800,48,4.8,4,31.6,neutre,personnel,0
40,23700,53300,60,1.3,4,45.0,bon,personnel,0
56,38000,37000,36,0.2,2,32.5,bon,personnel,0
55,19900,25200,12,0.1,4,80.0,bon,personnel,0
43,21700,22100,84,5.4,0,14.5,neutre,immobilier,0
35,17500,46400,24,6.1,0,80.0,mauvais,personnel,0
52,21300,59400,48,2.8,1,69.7,mauvais,personnel,1
52,71600,25600,84,3.3,3,5.1,bon,auto,0
49,25200,114800,24,3.8,0,80.0,mauvais,immobilier,0
23,45800,23400,48,6.0,0,12.8,mauvais,immobilier,0
43,23900,10100,24,6.7,3,21.1,bon,personnel,1
50,53100,8100,36,5.2,2,5.1,neutre,revolving,0
67,21700,8300,180,6.7,2,2.5,mauvais,revolving,0
46,37000,20100,60,1.3,2,10.9,bon,immobilier,0
37,37300,22900,12,1.8,5,61.4,mauvais,auto,1
47,116300,43400,24,2.7,0,18.7,bon,auto,0
28,49800,26400,36,0.8,3,17.7,bon,revolving,0
24,27000,48600,120,4.4,4,18.0,bon,revolving,0
53,51200,27800,84,16.8,4,7.8,bon,immobilier,0
69,105800,27200,60,1.6,0,5.1,neutre,immobilier,0
62,16100,18000,36,5.4,2,37.3,bon,revolving,0
49,23800,72800,180,0.1,5,20.4,bon,immobilier,0
22,32300,9200,120,2.2,4,2.8,mauvais,immobilier,0
69,29500,33200,36,0.7,5,37.5,bon,personnel,0
42,30700,23700,48,0.3,4,19.3,bon,personnel,0
34,18900,46500,48,24.1,0,61.5,mauvais,personnel,0
64,73300,26500,60,1.1,5,7.2,mauvais,personnel,0
57,17800,27100,48,19.2,5,38.1,neutre,immobilier,1
57,32900,22300,36,2.5,3,22.6,bon,immobilier,1
33,61300,71300,60,3.9,0,23.3,bon,auto,0
69,35800,26900,60,18.9,5,15.0,neutre,immobilier,0
42,22300,106800,48,5.8,5,80.0,neutre,auto,0
46,18500,32600,48,3.2,5,44.1,neutre,personnel,1
57,32400,27300,24,1.7,1,42.1,bon,auto,0
52,24900,24300,48,2.1,5,24.4,neutre,personnel,1
28,40200,39900,120,2.4,0,9.9,neutre,personnel,0
35,18000,17800,60,0.6,3,19.8,mauvais,immobilier,0
38,54500,29800,180,4.5,4,3.6,bon,revolving,0
67,38500,27100,84,0.9,1,10.1,bon,personnel,0
55,39900,33800,84,5.1,5,12.1,bon,personnel,0
38,74600,34400,48,2.3,3,11.5,neutre,personnel,0
56,29200,35600,36,6.0,0,40.6,mauvais,immobilier,0
56,25300,28800,180,6.1,5,7.6,bon,personnel,0
39,27600,80700,60,0.0,0,58.5,bon,personnel,0
40,33000,36200,180,1.0,5,7.3,neutre,immobilier,0
64,34700,166700,60,5.6,5,80.0,bon,immobilier,0
48,24000,27900,48,9.8,5,29.1,neutre,immobilier,0
27,15000,52600,24,0.4,1,80.0,bon,auto,0
55,27400,16200,48,11.9,2,14.8,mauvais,revolving,0
49,43500,71700,60,2.9,4,33.0,bon,personnel,0
45,38900,16400,180,0.3,4,2.8,neutre,personnel,0
56,66200,37000,120,11.1,1,5.6,bon,revolving,0
65,96500,22400,60,17.9,2,4.6,bon,immobilier,0
36,53100,36900,48,0.6,2,17.4,bon,immobilier,0
40,72500,22800,12,7.7,4,31.4,bon,immobilier,0
29,53300,15500,48,1.3,4,7.3,neutre,auto,0
52,85400,22200,240,3.8,2,1.3,neutre,revolving,0
40,91600,79200,84,5.6,5,12.4,bon,personnel,0
37,58400,37300,60,0.5,1,12.8,neutre,personnel,0
54,51700,10900,120,7.4,4,2.1,bon,auto,1
40,32800,57900,12,9.4,2,80.0,bon,personnel,0
43,35600,14400,240,2.5,0,2.0,bon,auto,0
42,30700,45300,60,2.6,1,29.5,neutre,personnel,0
32,49500,39600,12,3.2,5,80.0,bon,immobilier,0
26,25300,41400,84,1.8,2,23.4,bon,auto,0
61,33000,98400,24,0.5,4,80.0,bon,revolving,0
24,15000,15100,60,1.1,4,20.1,bon,immobilier,0
36,86000,41300,36,1.2,2,16.0,bon,immobilier,0
53,32500,65000,36,0.6,1,66.7,bon,auto,0
26,45600,17100,60,5.3,4,7.5,neutre,auto,0
52,75300,16000,48,5.0,4,5.3,bon,personnel,0
56,42200,22000,24,0.6,1,26.1,bon,immobilier,0
53,74800,33800,120,0.2,0,4.5,neutre,auto,0
35,19500,10000,36,0.0,2,17.1,bon,revolving,0
20,120400,39600,60,0.4,0,6.6,bon,immobilier,0
64,62500,10000,60,5.7,4,3.2,neutre,revolving,1
36,40300,66500,24,1.6,1,80.0,bon,immobilier,1
60,74100,38500,240,9.0,2,2.6,neutre,personnel,0
29,20200,102700,48,1.2,1,80.0,neutre,revolving,0
28,31400,43000,36,2.1,5,45.6,mauvais,personnel,0
58,74800,21700,48,4.9,4,7.3,bon,revolving,0
66,15000,15400,60,13.2,5,20.5,neutre,immobilier,0
63,48100,31800,12,2.7,4,66.1,neutre,immobilier,1
57,47400,26300,36,5.2,0,18.5,neutre,auto,0
32,97200,61700,60,11.8,3,12.7,bon,revolving,0
65,16500,14000,60,6.2,2,17.0,neutre,revolving,1
53,81200,110700,36,2.1,4,45.4,bon,immobilier,0
28,27500,65700,48,0.2,4,59.7,bon,auto,1
26,29000,23300,36,4.4,3,26.8,bon,auto,0
63,19700,94700,36,3.1,3,80.0,mauvais,personnel,1
33,21100,15500,60,8.7,4,14.7,neutre,personnel,1
58,44400,31100,36,2.5,5,23.3,neutre,auto,1
26,20800,11000,36,1.3,3,17.6,neutre,immobilier,0
34,52600,98000,36,15.1,0,62.1,bon,personnel,0
34,26100,8500,60,5.3,0,6.5,bon,revolving,0
34,19800,9800,60,5.4,0,9.9,neutre,immobilier,0
53,27900,17300,48,2.9,5,15.5,neutre,revolving,0
65,43000,67900,60,5.3,2,31.6,neutre,personnel,0
65,31600,52500,60,6.8,2,33.2,bon,revolving,0
57,36900,29300,12,3.1,1,79.4,neutre,immobilier,0
30,51400,54900,36,2.3,5,35.6,neutre,personnel,0
68,62400,24800,36,2.9,1,13.2,bon,immobilier,0
47,31100,36200,120,3.1,5,11.6,neutre,immobilier,0
47,21500,85500,36,0.8,4,80.0,bon,personnel,0
55,37700,22600,36,7.5,2,20.0,bon,immobilier,0
58,46000,15700,60,0.2,3,6.8,neutre,immobilier,0
67,17500,37400,60,8.4,5,42.7,bon,auto,0
49,23300,45200,120,7.7,0,19.4,neutre,personnel,0
50,25300,29100,48,7.6,0,28.8,neutre,personnel,0
57,32700,54300,36,5.1,1,55.4,bon,auto,0
32,24800,23400,60,8.2,3,18.9,neutre,immobilier,0
35,51700,29400,84,7.3,3,8.1,bon,personnel,0
51,16300,35000,240,0.8,4,10.7,bon,auto,0
23,16500,32900,60,3.0,2,39.9,bon,personnel,0
36,30700,83200,48,9.4,5,67.8,neutre,immobilier,1
55,33300,34800,24,5.8,2,52.3,bon,revolving,0
68,17500,21700,240,0.4,2,6.2,bon,personnel,0
45,26800,38900,60,8.1,2,29.0,mauvais,immobilier,1
39,29700,54500,36,2.6,1,61.2,mauvais,personnel,1
42,29800,46300,48,1.6,5,38.8,mauvais,immobilier,1
54,39200,44500,60,14.0,0,22.7,bon,revolving,0
47,26100,9400,36,3.0,0,12.0,neutre,immobilier,0
21,76000,4700,84,0.0,2,0.9,neutre,revolving,0
46,46400,65700,60,6.2,4,28.3,bon,immobilier,0
40,24300,36600,36,1.9,2,50.2,bon,personnel,0
55,38100,26500,240,5.8,4,3.5,bon,immobilier,0
63,38600,43700,180,2.6,2,7.5,neutre,personnel,1
68,66700,103700,36,0.0,1,51.8,neutre,immobilier,0
50,26900,72400,48,0.3,3,67.3,bon,personnel,0
38,53300,52800,120,8.4,1,9.9,bon,personnel,0
42,37100,14500,48,1.7,3,9.8,neutre,personnel,0
28,76600,15800,240,7.2,3,1.0,neutre,immobilier,0
66,69200,5100,36,0.3,0,2.5,mauvais,auto,0
62,40100,41900,84,1.5,1,14.9,bon,auto,0
62,31900,58500,60,3.5,0,36.7,mauvais,personnel,0
36,46800,61900,36,2.8,1,44.1,bon,auto,0
36,33200,43200,84,2.2,5,18.6,bon,personnel,0
62,84100,24200,12,2.0,0,28.8,mauvais,personnel,0
47,37800,18100,36,4.0,4,16.0,bon,auto,0
55,29600,15100,36,0.2,1,17.0,neutre,immobilier,0
44,28900,24000,24,0.3,2,41.5,bon,personnel,1
42,19800,13600,12,4.5,0,68.7,neutre,immobilier,1
51,48000,92000,48,4.6,2,47.9,bon,immobilier,0
60,24100,10800,36,9.1,5,14.9,bon,immobilier,1
36,62900,23400,24,6.0,0,18.6,bon,auto,0
60,19000,6900,36,0.4,1,12.1,mauvais,personnel,0
32,38700,33100,120,0.2,1,8.6,mauvais,personnel,0
40,64500,26900,24,10.1,4,20.9,neutre,immobilier,0
65,15000,21000,84,1.9,4,20.0,mauvais,revolving,1
67,99600,14000,24,6.4,1,7.0,neutre,auto,0
66,29400,26900,12,0.2,0,80.0,bon,personnel,1
35,39000,18400,48,5.5,5,11.8,bon,personnel,1
62,48300,24400,48,0.7,0,12.6,neutre,immobilier,0
66,52200,105900,60,17.6,5,40.6,bon,revolving,0
68,41600,30300,84,4.4,3,10.4,bon,revolving,0
21,59800,39100,36,6.0,4,21.8,bon,personnel,0
57,47100,19400,36,6.1,5,13.7,mauvais,immobilier,1
69,87600,15500,120,2.5,4,1.8,bon,immobilier,0
58,47200,26500,36,6.4,2,18.7,bon,personnel,0
31,97000,155200,84,0.0,1,22.9,neutre,immobilier,0
58,57000,22000,60,0.9,3,7.7,neutre,auto,0
25,15000,34600,36,4.7,3,76.9,bon,immobilier,0
44,134000,15100,36,2.8,5,3.8,neutre,immobilier,0
51,27300,3900,48,16.1,4,3.6,bon,auto,0
42,76700,15500,60,17.5,5,4.0,bon,immobilier,0
54,36800,142400,240,0.4,2,19.3,neutre,auto,0
32,61700,40800,36,5.7,2,22.0,mauvais,personnel,0
50,25700,84900,180,2.0,5,22.0,neutre,personnel,0
52,49700,21100,36,6.1,1,14.2,bon,immobilier,0
51,32000,5200,24,14.1,4,8.1,bon,revolving,0
34,80000,12400,60,5.3,3,3.1,bon,personnel,0
35,45200,35500,240,0.3,2,3.9,bon,auto,0
32,58000,31800,48,1.0,5,13.7,bon,immobilier,0
43,15000,26700,84,2.6,1,25.4,bon,auto,1
49,34800,18600,48,0.6,4,13.4,bon,personnel,0
38,44600,51900,120,0.2,2,11.6,bon,immobilier,0
40,40600,18900,120,1.1,5,4.7,bon,immobilier,0
34,58700,33400,60,8.9,3,11.4,bon,personnel,0
30,30200,30800,60,9.7,3,20.4,bon,personnel,0
52,37200,20800,60,5.7,1,11.2,bon,immobilier,0
60,65600,14500,240,0.3,0,1.1,bon,personnel,0
34,15000,19900,60,9.5,5,26.5,bon,revolving,0
63,48800,99900,36,2.8,2,68.2,bon,auto,0
48,30700,58600,120,3.8,3,19.1,bon,personnel,0
28,23000,55000,60,12.8,5,47.8,neutre,personnel,0
38,43000,15500,60,2.1,2,7.2,bon,personnel,1
20,67100,9800,60,1.4,0,2.9,neutre,auto,0
21,61100,58000,36,2.4,4,31.6,neutre,immobilier,0
36,33900,50700,48,3.1,3,37.4,neutre,immobilier,0
42,56300,29600,36,5.0,3,17.5,neutre,personnel,0
59,56100,20800,120,5.3,2,3.7,bon,immobilier,0
26,34800,9700,60,3.1,5,5.6,bon,personnel,0
61,25700,49400,120,2.7,2,19.2,bon,personnel,0
31,26400,61700,36,1.3,0,77.9,bon,auto,0
26,55200,16700,240,6.5,3,1.5,bon,revolving,0
54,35600,15800,48,2.8,4,11.1,bon,auto,0
58,21500,64100,48,17.4,2,74.5,bon,personnel,0
50,15600,17200,240,3.1,2,5.5,mauvais,revolving,0
25,55000,93500,60,1.6,5,34.0,bon,immobilier,0
25,27600,24900,180,1.5,3,6.0,bon,personnel,0
39,42800,20500,60,3.2,1,9.6,neutre,auto,1
42,67500,27800,36,6.4,2,13.7,neutre,personnel,0
69,18900,20500,48,17.8,4,27.1,bon,personnel,1
34,35500,59200,120,5.6,4,16.7,neutre,auto,0
29,33300,50000,48,8.7,0,37.5,bon,personnel,0
67,43900,57600,84,2.6,4,18.7,mauvais,immobilier,0
27,67500,30600,36,9.1,1,15.1,neutre,immobilier,0
21,18700,19500,48,18.0,0,26.1,bon,revolving,0
41,48300,26700,120,8.6,0,5.5,neutre,personnel,0
40,60800,20000,180,1.8,5,2.2,bon,personnel,0
50,33100,75100,36,3.5,1,75.6,bon,immobilier,1
63,33900,54300,36,8.0,3,53.4,bon,immobilier,0
66,44800,25200,12,10.8,3,56.2,neutre,immobilier,1
34,43100,14100,24,3.4,2,16.4,mauvais,revolving,0
69,48600,79100,120,1.2,2,16.3,bon,auto,0
51,48100,29600,48,0.2,0,15.4,neutre,revolving,0
23,22200,24600,36,5.0,0,36.9,neutre,immobilier,0
66,59600,79600,84,3.4,2,19.1,bon,auto,0
26,65100,18800,84,0.0,5,4.1,neutre,revolving,0
49,39900,21500,48,0.9,5,13.5,mauvais,personnel,0
59,17200,22900,180,6.1,4,8.9,neutre,immobilier,0
32,34300,10700,48,3.4,1,7.8,bon,immobilier,0
33,40000,33600,36,7.3,5,28.0,neutre,immobilier,0
43,20500,15800,120,0.2,2,7.7,neutre,immobilier,0
64,30300,18000,36,5.8,4,19.8,bon,auto,0
31,17900,16400,240,6.2,0,4.6,bon,personnel,0
53,49200,17800,60,4.2,3,7.2,neutre,revolving,0
42,39500,15000,180,12.5,1,2.5,bon,auto,0
25,15900,32000,36,2.0,2,67.1,neutre,personnel,0
55,43300,24100,48,16.2,4,13.9,bon,personnel,0
61,35300,27800,120,5.8,5,7.9,bon,auto,0
48,47000,139800,120,1.4,0,29.7,neutre,personnel,0
28,29900,24100,120,4.6,2,8.1,bon,immobilier,0
27,24300,41100,36,1.5,0,56.4,bon,immobilier,1
41,24700,44500,60,1.8,3,36.0,bon,revolving,0
45,27700,25700,48,1.3,5,23.2,neutre,personnel,0
47,36700,32600,36,3.8,2,29.6,bon,auto,0
32,39100,27300,60,0.5,2,14.0,neutre,revolving,0
45,33000,31000,84,2.9,1,13.4,mauvais,immobilier,0
34,29400,17800,60,7.5,5,12.1,neutre,personnel,0
54,30500,19000,36,13.8,5,20.8,bon,personnel,0
59,127200,27200,120,8.0,4,2.1,bon,immobilier,0
52,24700,6800,240,1.7,1,1.4,bon,personnel,0
20,27500,76700,48,0.5,1,69.7,bon,personnel,0
69,188500,122100,120,9.3,0,6.5,bon,immobilier,0
21,44800,30300,120,2.5,1,6.8,bon,immobilier,0
69,18200,42900,36,0.8,4,78.6,neutre,personnel,0
21,55300,57300,84,0.6,3,14.8,neutre,immobilier,0
45,23000,10600,180,0.9,5,3.1,neutre,auto,0
25,57200,51500,84,14.5,3,12.9,bon,immobilier,0
24,32700,20000,12,8.1,5,61.2,bon,auto,0
54,29100,133700,60,2.8,0,80.0,neutre,personnel,0
56,81200,23600,84,10.1,4,4.2,neutre,immobilier,0
25,48200,50800,60,1.1,0,21.1,bon,immobilier,0
68,59100,23700,12,12.4,2,40.1,bon,revolving,0
36,45100,125200,24,1.5,2,80.0,neutre,immobilier,0
35,29100,18800,120,2.5,3,6.5,bon,personnel,0
34,49300,60800,48,6.0,1,30.8,bon,personnel,0
43,66500,41700,240,0.9,1,3.1,bon,immobilier,0
28,38800,35700,48,0.6,0,23.0,bon,revolving,0
41,89400,31600,120,2.3,1,3.5,bon,auto,0
30,55600,16900,12,0.6,4,30.4,bon,immobilier,0
22,40400,4400,120,4.4,5,1.1,bon,personnel,0
38,41200,57100,120,0.4,2,13.9,neutre,personnel,0
53,38900,19100,48,2.6,5,12.3,mauvais,auto,1
58,19400,61000,36,1.3,4,80.0,bon,personnel,1
37,34700,34400,180,12.6,1,6.6,bon,personnel,0
36,40600,62300,84,7.5,1,21.9,bon,personnel,0
59,29500,47200,60,14.0,2,32.0,mauvais,revolving,1
54,43000,4800,48,0.7,0,2.8,bon,personnel,0
61,36700,41400,180,2.0,5,7.5,mauvais,personnel,1
65,53500,21200,84,7.0,4,5.7,neutre,immobilier,0
61,50600,60800,48,2.2,2,30.0,neutre,auto,0
66,39500,40700,48,12.5,3,25.8,bon,immobilier,0
40,18300,41000,24,7.1,1,80.0,neutre,auto,1
39,88900,22200,120,9.8,0,2.5,bon,auto,0
36,33800,14200,120,20.4,1,4.2,neutre,immobilier,0
31,34900,19900,48,5.1,0,14.3,neutre,revolving,0
57,30600,7600,36,1.3,2,8.3,neutre,personnel,0
55,28400,17800,36,5.0,2,20.9,neutre,auto,0
60,78600,9700,36,2.0,2,4.1,mauvais,immobilier,0
28,72600,9800,180,13.2,4,0.9,bon,personnel,0
44,45400,29200,84,1.5,4,9.2,neutre,immobilier,0
31,34400,39100,48,1.7,3,28.4,bon,immobilier,0
64,49500,26300,24,11.0,2,26.6,bon,personnel,0
33,37700,19000,24,2.9,2,25.2,bon,immobilier,0
27,33000,13900,84,0.2,2,6.0,bon,immobilier,0
48,43000,21500,36,0.3,4,16.7,bon,auto,0
63,29100,15100,36,2.7,1,17.3,bon,personnel,0
65,41200,25700,240,1.6,4,3.1,bon,immobilier,0
24,40200,9300,60,4.4,1,4.6,neutre,immobilier,0
36,49100,44000,120,12.1,3,9.0,bon,auto,0
27,26600,18100,24,5.2,1,34.0,mauvais,personnel,0
35,51800,35000,36,2.5,0,22.5,bon,personnel,0
46,23100,50100,120,0.4,2,21.7,bon,revolving,0
34,27300,33800,120,7.8,4,12.4,neutre,personnel,1
23,27900,47100,84,0.7,2,24.1,neutre,auto,0
45,21200,6300,60,0.8,4,5.9,bon,auto,0
22,60300,19100,36,2.1,0,10.6,bon,personnel,0
31,22400,58200,60,16.1,0,52.0,mauvais,immobilier,1
20,25600,38400,24,2.3,5,75.0,mauvais,immobilier,1
24,68000,98100,36,4.5,3,48.1,mauvais,auto,0
41,27300,88700,60,1.1,2,65.0,bon,revolving,0
62,33100,33200,12,3.7,3,80.0,bon,immobilier,0
58,21900,22600,36,4.7,4,34.4,bon,personnel,0
24,55100,13800,36,4.4,5,8.3,neutre,immobilier,0
21,55500,19300,36,13.8,5,11.6,bon,personnel,0
36,52500,20200,120,3.1,2,3.8,bon,personnel,1
52,47500,17800,180,2.2,0,2.5,mauvais,revolving,0
57,37700,14100,36,9.5,2,12.5,bon,personnel,0
61,27900,35600,36,1.0,0,42.5,bon,personnel,0
37,24200,88200,120,12.6,3,36.4,neutre,personnel,0
28,69200,51700,36,2.5,1,24.9,mauvais,revolving,0
21,53200,21500,84,2.1,4,5.8,mauvais,personnel,0
27,25700,54700,24,6.4,5,80.0,bon,auto,1
23,37000,34300,60,2.9,1,18.5,neutre,auto,0
63,31300,26100,36,0.1,3,27.8,mauvais,auto,0
33,20700,25000,84,7.6,5,17.3,neutre,personnel,0
61,39700,23400,60,2.2,1,11.8,bon,immobilier,0
47,29500,42400,36,3.3,4,47.9,neutre,personnel,0
46,22600,29700,48,3.9,0,32.9,bon,immobilier,0
42,17300,16200,60,0.7,3,18.7,bon,auto,0
60,16600,15600,240,1.5,0,4.7,bon,immobilier,0
22,30200,33300,48,14.1,0,27.6,bon,immobilier,0
24,34800,36300,36,4.9,3,34.8,neutre,auto,1
41,23400,21600,60,4.0,5,18.5,bon,auto,0
39,50300,12200,36,2.3,4,8.1,bon,revolving,0
47,35100,64600,120,4.6,2,18.4,bon,auto,0
56,48500,55700,120,1.2,2,11.5,neutre,immobilier,0
49,33100,6700,24,1.9,2,10.1,neutre,personnel,1
32,24500,68700,60,13.6,1,56.1,neutre,immobilier,0
36,38400,23200,60,0.8,0,12.1,neutre,immobilier,0
57,19300,30700,36,1.1,4,53.0,neutre,immobilier,0
30,47600,59700,60,0.6,3,25.1,neutre,immobilier,0
45,22700,85500,48,0.5,5,80.0,neutre,personnel,0
46,57500,54300,48,0.4,3,23.6,bon,auto,1
57,30700,31800,60,2.8,2,20.7,bon,immobilier,0
55,61800,10300,60,1.9,0,3.3,bon,auto,0
43,20700,6500,84,2.4,4,4.5,neutre,personnel,0
35,25900,49700,48,0.8,3,48.0,neutre,auto,0
38,43900,68800,84,22.6,5,22.4,bon,immobilier,0
40,65200,15200,48,2.7,1,5.8,mauvais,immobilier,1
30,83600,22300,60,0.3,2,5.3,mauvais,personnel,1
51,37100,18200,36,3.8,1,16.4,bon,revolving,0
30,91000,17900,60,0.1,0,3.9,mauvais,personnel,0
52,31400,57100,48,17.5,5,45.5,bon,personnel,1
57,62900,31300,36,6.4,2,16.6,bon,auto,0
68,22700,22900,24,0.5,0,50.4,neutre,auto,0
25,44800,172900,60,1.9,0,77.2,bon,auto,0
57,15000,9900,12,0.7,2,66.0,neutre,revolving,1
24,20700,39500,48,1.3,0,47.7,neutre,personnel,0
36,45900,12900,48,6.6,5,7.0,bon,auto,0
28,18800,24100,60,2.8,4,25.6,bon,personnel,0
28,45000,29900,240,9.0,5,3.3,bon,revolving,0
28,57100,48600,120,1.7,5,8.5,bon,immobilier,0
22,28300,22400,240,6.1,0,4.0,neutre,revolving,0
61,22400,20800,240,1.6,3,4.6,neutre,immobilier,0
23,28600,22100,24,3.2,5,38.6,mauvais,immobilier,0
39,22400,12600,36,0.5,5,18.8,bon,revolving,0
54,34500,41900,36,0.3,2,40.5,bon,personnel,0
69,38200,32800,24,1.1,5,42.9,bon,personnel,0
62,31200,36500,120,8.5,1,11.7,neutre,revolving,0
26,83900,25600,120,5.9,4,3.1,bon,revolving,0
69,25300,23500,60,22.6,1,18.6,bon,auto,0
52,72800,61300,120,16.6,5,8.4,bon,immobilier,0
28,21600,55000,84,0.2,5,36.4,neutre,personnel,0
42,37700,72400,48,16.3,5,48.0,bon,immobilier,0
65,65600,34900,24,1.1,0,26.6,bon,auto,0
39,63900,69300,240,1.0,1,5.4,neutre,personnel,0
29,29400,20100,60,4.6,2,13.7,neutre,personnel,0
63,47900,23400,48,4.2,5,12.2,bon,personnel,0
67,44800,62100,24,7.4,3,69.3,mauvais,personnel,0
68,27700,48600,84,0.8,5,25.1,neutre,immobilier,0
67,49400,22000,120,4.8,5,4.5,neutre,personnel,0
63,92200,12900,60,3.8,1,2.8,neutre,immobilier,1
42,46000,23300,240,2.7,1,2.5,neutre,personnel,0
29,48200,16700,48,0.7,3,8.7,mauvais,auto,1
50,50800,90000,180,9.5,4,11.8,bon,auto,0
31,17500,45800,60,11.4,1,52.3,bon,immobilier,1
43,45700,15700,84,4.9,4,4.9,neutre,auto,0
52,21800,12900,180,3.2,2,3.9,bon,personnel,0
67,27000,15600,120,0.4,4,5.8,bon,revolving,1
34,107000,18200,36,5.7,3,5.7,bon,personnel,0
32,32000,23900,120,13.8,4,7.5,neutre,immobilier,0
56,25100,58700,60,3.3,0,46.8,neutre,personnel,0
20,64600,13700,12,2.5,5,21.2,neutre,revolving,0
48,22600,133600,60,0.6,3,80.0,bon,immobilier,0
57,29000,13900,48,2.8,1,12.0,neutre,personnel,0
47,67800,10000,60,1.6,2,2.9,bon,immobilier,0
39,37100,87700,48,0.3,1,59.1,mauvais,revolving,0
61,16600,67800,24,1.0,0,80.0,bon,personnel,0
38,47700,23700,36,1.4,2,16.6,bon,personnel,0
55,29800,35100,84,4.4,4,16.8,bon,personnel,0
43,78400,35800,36,1.4,4,15.2,neutre,personnel,0
21,26800,29600,60,1.4,5,22.1,mauvais,revolving,1
46,61400,10900,60,5.1,3,3.6,neutre,immobilier,0
22,88200,4700,36,6.2,0,1.8,mauvais,personnel,0
66,23700,14900,36,5.2,2,21.0,bon,auto,0
50,33000,95900,48,11.5,2,72.7,bon,auto,0
38,44100,98600,120,13.4,5,22.4,bon,revolving,1
44,23700,22400,180,4.1,0,6.3,neutre,personnel,0
50,41600,13800,48,7.0,5,8.3,bon,immobilier,0
33,32500,32700,12,8.8,1,80.0,bon,revolving,0
34,32100,36600,60,16.1,4,22.8,neutre,personnel,1
40,37200,41000,48,2.1,2,27.6,bon,immobilier,0
32,37600,4600,48,0.3,5,3.1,neutre,revolving,1
57,39400,245300,48,1.9,1,80.0,bon,personnel,0
25,26900,59400,60,2.1,2,44.2,bon,auto,0
61,27500,23400,36,1.9,3,28.4,bon,revolving,1
37,34200,16300,120,1.6,1,4.8,mauvais,immobilier,0
48,35500,53700,48,0.5,1,37.8,bon,revolving,0
27,29200,38100,36,6.4,4,43.5,bon,auto,0
39,42700,28700,180,0.0,4,4.5,bon,auto,0
57,15000,37100,48,2.0,4,61.8,mauvais,immobilier,1
33,25200,24900,24,0.0,1,49.4,bon,personnel,0
26,31600,35600,36,8.9,1,37.6,neutre,immobilier,1
46,23700,44700,84,5.3,5,26.9,bon,auto,0
28,82000,34200,60,2.3,5,8.3,neutre,personnel,0
35,36700,33000,60,0.8,2,18.0,bon,personnel,0
42,39700,71300,24,10.5,3,80.0,bon,immobilier,0
48,28500,8800,36,2.2,0,10.3,mauvais,immobilier,0
51,36000,15400,48,3.7,3,10.7,bon,auto,0
53,19800,27400,48,11.2,0,34.6,neutre,revolving,0
62,33400,16100,48,0.7,0,12.1,mauvais,personnel,0
23,22700,20400,60,5.7,3,18.0,bon,personnel,0
38,31600,66300,84,2.3,5,30.0,neutre,auto,0
20,15000,24200,60,17.3,5,32.3,bon,personnel,0
20,20700,7500,60,3.4,2,7.2,bon,personnel,0
30,75500,20000,60,1.6,3,5.3,bon,personnel,0
49,55000,28000,36,13.0,3,17.0,neutre,personnel,0
64,70200,27700,60,5.1,2,7.9,bon,immobilier,1
58,72700,39700,36,7.9,4,18.2,bon,personnel,0
52,50800,37500,84,19.5,4,10.5,neutre,immobilier,0
58,29000,24400,48,6.0,2,21.0,bon,auto,0
28,21600,11700,60,10.5,1,10.8,bon,personnel,0
61,64400,19800,120,6.0,5,3.1,bon,immobilier,0
64,37500,17400,48,7.7,4,11.6,bon,personnel,0
24,126400,22000,24,0.4,2,8.7,bon,auto,0
43,30300,43600,120,4.1,1,14.4,bon,personnel,0
61,97400,35700,48,0.2,2,9.2,mauvais,revolving,1
43,33600,47900,48,3.0,5,35.6,neutre,auto,1
62,70800,20600,36,2.7,1,9.7,mauvais,immobilier,0
66,84800,77300,48,16.9,5,22.8,neutre,revolving,0
43,21800,43100,60,4.8,1,39.5,mauvais,immobilier,1
22,28500,29100,120,9.2,1,10.2,bon,personnel,0
37,21700,41000,84,3.9,0,27.0,bon,personnel,0
30,19600,16800,60,26.3,0,17.1,bon,auto,0
43,50700,6100,84,7.6,1,1.7,bon,immobilier,0
49,32900,17600,120,0.7,4,5.3,neutre,revolving,0
43,37300,45400,24,5.7,3,60.9,bon,revolving,0
29,48000,28500,60,20.7,3,11.9,mauvais,immobilier,0
